"MTL_Diss_Area_LatLong.FID","MTL_Diss_Area_LatLong.DAUID","MTL_Diss_Area_LatLong.PRUID","MTL_Diss_Area_LatLong.CDUID","MTL_Diss_Area_LatLong.CSDUID","MTL_Diss_Area_LatLong.CSDTYPE","MTL_Diss_Area_LatLong.ERUID","MTL_Diss_Area_LatLong.SACCODE","MTL_Diss_Area_LatLong.SACTYPE","MTL_Diss_Area_LatLong.CMAUID","MTL_Diss_Area_LatLong.CMAPUID","MTL_Diss_Area_LatLong.CMATYPE","MTL_Diss_Area_LatLong.CTUID","MTL_Diss_Area_LatLong.CTNAME","MTL_Diss_Area_LatLong.ADAUID","MTL_Diss_Area_LatLong.Shape_Leng","MTL_Diss_Area_LatLong.Shape_Area","MTL_Diss_Area_LatLong.DAUID_INT","Incomev2.csv.GEO_UID","Incomev2.csv.Med_Total_Inc","Incomev2.csv.Med_AftTax_Inc","Incomev2.csv.Med_Household_Inc","id","Geometry"
"26","24661032","24","2466","2466023","V","2440","462","1","462","24462","B","4620087.00","0087.00","24660198","0.0158831236817","1.1166275013E-05","24661032","24661032","31509","28928","49024","26","POLYGON ((-73.59412971799998 45.46416436800007, -73.59526253799999 45.46466254300003, -73.59546787699998 45.46475439500006, -73.59576747299997 45.46496852900003, -73.59611332599997 45.46473014600008, -73.59627260299999 45.464623895000045, -73.59638238999997 45.46441198500003, -73.59632824499994 45.464336726000056, -73.59636125799994 45.46423887100008, -73.59749584799994 45.463591586000064, -73.59784236699994 45.46341574200005, -73.59763946599998 45.46309320600005, -73.59765829599996 45.462838470000065, -73.59751942199995 45.46250052200003, -73.59713734599995 45.46147859700005, -73.59646767699996 45.461612056000035, -73.59660159099997 45.46193685700007, -73.59670800199996 45.46221599100005, -73.59296074799994 45.462099462000026, -73.59291212999995 45.46209782900007, -73.59246927499998 45.46208797000003, -73.59242965199996 45.46271198100004, -73.59240174199994 45.46301534500003, -73.59237794599994 45.46336458500008, -73.59233806599997 45.463888316000066, -73.59365319499994 45.46394814100006, -73.59412971799998 45.46416436800007))"
"27","24661033","24","2466","2466023","V","2440","462","1","462","24462","B","4620087.00","0087.00","24660198","0.0101548297482","2.74160050811E-06","24661033","24661033","27072","24896","44160","27","POLYGON ((-73.59623378199996 45.46098495600006, -73.59397728099998 45.46088521400003, -73.59301316099999 45.460840430000076, -73.59257074599998 45.46081954500005, -73.59251142399995 45.46143998300005, -73.59297881399993 45.461457163000034, -73.59646767699996 45.461612056000035, -73.59713734599995 45.46147859700005, -73.59696367399994 45.46101906100006, -73.59623378199996 45.46098495600006))"
"28","24661034","24","2466","2466023","V","2440","462","1","462","24462","B","4620088.00","0088.00","24660195","0.0109260454138","5.01019162741E-06","24661034","24661034","25131","24288","33920","28","POLYGON ((-73.59312896199998 45.45959368800004, -73.59268368699998 45.45957598200005, -73.59262546099995 45.46019944400007, -73.59257074599998 45.46081954500005, -73.59301316099999 45.460840430000076, -73.59397728099998 45.46088521400003, -73.59623378199996 45.46098495600006, -73.59696367399994 45.46101906100006, -73.59662860499998 45.46012046800007, -73.59650555099995 45.459802970000055, -73.59575666299997 45.459947330000034, -73.59561815699993 45.45970347800005, -73.59312896199998 45.45959368800004))"
"29","24661035","24","2466","2466023","V","2440","462","1","462","24462","B","4620093.00","0093.00","24660198","0.00996442524493","4.14795871494E-06","24661035","24661035","22656","21888","38059","29","POLYGON ((-73.59800645399997 45.45951908200004, -73.59743680799994 45.45962831500003, -73.59650555099995 45.459802970000055, -73.59662860499998 45.46012046800007, -73.59696367399994 45.46101906100006, -73.59713734599995 45.46147859700005, -73.59751942199995 45.46250052200003, -73.59799164799995 45.46241089800003, -73.59844860499999 45.46232662800003, -73.59788909199995 45.46083700300005, -73.59845349499994 45.46072572300005, -73.59902172799997 45.46061969800007, -73.59863996999997 45.45958536900008, -73.59857664599997 45.45941381400007, -73.59800645399997 45.45951908200004))"
"30","24660626","24","2466","2466023","V","2440","462","1","462","24462","B","4620111.00","0111.00","24660177","0.0110563620546","4.89278096082E-06","24660626","24660626","26496","25344","64896","30","POLYGON ((-73.63623129299998 45.48647867400007, -73.63722653099995 45.48696786000005, -73.63759065699998 45.48656623900007, -73.63788828199995 45.486238222000054, -73.63892692699994 45.48670462300004, -73.63995491799994 45.487158505000025, -73.64023589699997 45.486845724000034, -73.64075051899994 45.48627067900003, -73.64028976199995 45.48606432300005, -73.63811310699998 45.48508952900005, -73.63768458599998 45.484897653000075, -73.63749310399999 45.48507339400004, -73.63715264099994 45.48544749400003, -73.63685768899995 45.48577154700007, -73.63623129299998 45.48647867400007))"
"31","24660627","24","2466","2466023","V","2440","462","1","462","24462","B","4620111.00","0111.00","24660177","0.0103978766813","5.92069929148E-06","24660627","24660627","29376","27072","67456","31","POLYGON ((-73.63861131099998 45.48384818900007, -73.63828919799994 45.48417701200003, -73.63768458599998 45.484897653000075, -73.63811310699998 45.48508952900005, -73.64028976199995 45.48606432300005, -73.64075051899994 45.48627067900003, -73.64138721599994 45.48558597400006, -73.64198169999997 45.48491042200004, -73.63963417999997 45.483851464000054, -73.63891988999995 45.48352926100006, -73.63861131099998 45.48384818900007))"
"32","24660628","24","2466","2466023","V","2440","462","1","462","24462","B","4620111.00","0111.00","24660177","0.0198083094322","1.72904669563E-05","24660628","24660628","36160","32960","70272","32","POLYGON ((-73.63464263999998 45.482549548000065, -73.63382818499997 45.48343586200008, -73.63318675699998 45.48413446100005, -73.63287125899996 45.484511059000056, -73.63249952999996 45.48492930400005, -73.63241100699997 45.48504353800007, -73.63232808299995 45.485150591000036, -73.63435283399997 45.48605474200008, -73.63738686799996 45.487409452000065, -73.63748421899999 45.487306733000025, -73.63754505699995 45.48724251500005, -73.63760959499996 45.48717439200004, -73.63722653099995 45.48696786000005, -73.63623129299998 45.48647867400007, -73.63685768899995 45.48577154700007, -73.63715264099994 45.48544749400003, -73.63749310399999 45.48507339400004, -73.63768458599998 45.484897653000075, -73.63828919799994 45.48417701200003, -73.63861131099998 45.48384818900007, -73.63891988999995 45.48352926100006, -73.63700755799994 45.482667348000064, -73.63679537699994 45.48257171800003, -73.63526210599997 45.48188058900007, -73.63464263999998 45.482549548000065))"
"33","24660629","24","2466","2466058","V","2440","462","1","462","24462","B","4620385.00","0385.00","24660183","0.0089759412592","1.85491186128E-06","24660629","24660629","34240","31680","49365","33","POLYGON ((-73.63526210599997 45.48188058900007, -73.63679537699994 45.48257171800003, -73.63700755799994 45.482667348000064, -73.63891988999995 45.48352926100006, -73.63922845199994 45.48319047500007, -73.63561482899996 45.481502473000035, -73.63526210599997 45.48188058900007))"
"34","24660630","24","2466","2466062","V","2440","462","1","462","24462","B","4620370.00","0370.00","24660180","0.0182489173771","1.34969156316E-05","24660630","24660630","60160","49408","145664","34","POLYGON ((-73.63682361899998 45.48008420600007, -73.63647720299997 45.48053385400004, -73.63587258399997 45.48117938100006, -73.63561482899996 45.481502473000035, -73.63922845199994 45.48319047500007, -73.63954780499995 45.48283980200006, -73.64019798299995 45.482118290000074, -73.64091268199996 45.482130889000075, -73.64177655999998 45.48195881500004, -73.64226053299996 45.481737777000035, -73.64271318999994 45.48136380400007, -73.64168198699997 45.48093311800005, -73.64058926199993 45.480489058000046, -73.63943587599994 45.48028347500008, -73.63829192499998 45.48013646100003, -73.63844710599994 45.47968180300006, -73.63873450999995 45.479362034000076, -73.63793716099997 45.479264002000036, -73.63681347099998 45.47931323000006, -73.63685284499996 45.479652274000046, -73.63682361899998 45.48008420600007))"
"35","24660631","24","2466","2466062","V","2440","462","1","462","24462","B","4620370.00","0370.00","24660180","0.0196205431247","1.30472249481E-05","24660631","24660631","39424","33536","62272","35","POLYGON ((-73.63320596799997 45.47905704900006, -73.63259728999998 45.47971853100006, -73.63230504899997 45.480035386000054, -73.63242412199997 45.48008896300007, -73.63424040099994 45.48089436300006, -73.63561482899996 45.481502473000035, -73.63587258399997 45.48117938100006, -73.63647720299997 45.48053385400004, -73.63682361899998 45.48008420600007, -73.63685284499996 45.479652274000046, -73.63681347099998 45.47931323000006, -73.63634106899997 45.479327461000025, -73.63609082399995 45.479304273000025, -73.63583007599993 45.47923135900004, -73.63495373799998 45.47884282500007, -73.63530612399995 45.47865634600004, -73.63559122199996 45.47857287000005, -73.63582988199994 45.478530454000065, -73.63673587099998 45.47847000400003, -73.63664410799998 45.47768065900004, -73.63663589799995 45.477586581000025, -73.63657545499996 45.47679665700008, -73.63583718499996 45.47683279100005, -73.63542020799997 45.476880761000075, -73.63491090199994 45.476983215000075, -73.63389723999995 45.477302217000044, -73.63270110999997 45.47771764700008, -73.63254693799996 45.47775492400007, -73.63304430499994 45.477987753000036, -73.63384677399995 45.47834974600005, -73.63320596799997 45.47905704900006))"
"36","24660632","24","2466","2466062","V","2440","462","1","462","24462","B","4620370.00","0370.00","24660180","0.0173119293206","1.12388715339E-05","24660632","24660632","41856","36011","76971","36","POLYGON ((-73.63800731599997 45.476743860000056, -73.63657545499996 45.47679665700008, -73.63663589799995 45.477586581000025, -73.63664410799998 45.47768065900004, -73.63673587099998 45.47847000400003, -73.63582988199994 45.478530454000065, -73.63559122199996 45.47857287000005, -73.63530612399995 45.47865634600004, -73.63495373799998 45.47884282500007, -73.63583007599993 45.47923135900004, -73.63609082399995 45.479304273000025, -73.63634106899997 45.479327461000025, -73.63681347099998 45.47931323000006, -73.63793716099997 45.479264002000036, -73.63873450999995 45.479362034000076, -73.63923033899994 45.47896548300008, -73.64004177599998 45.47862704400006, -73.64123801299996 45.47802711600008, -73.64136285699993 45.47795903600007, -73.64229502899997 45.47735550300007, -73.64105586699998 45.477042046000065, -73.63973044099998 45.476846409000075, -73.63935426599994 45.47671089900007, -73.63800731599997 45.476743860000056))"
"37","24660633","24","2466","2466023","V","2440","462","1","462","24462","B","4620102.00","0102.00","24660191","0.0188992198741","1.43287592625E-05","24660633","24660633","32576","29717","49536","37","POLYGON ((-73.63283849299995 45.47385417300006, -73.63217311499994 45.47460695900003, -73.63152562999994 45.47533051100004, -73.63092483899999 45.475997033000056, -73.63389723999995 45.477302217000044, -73.63491090199994 45.476983215000075, -73.63542020799997 45.476880761000075, -73.63583718499996 45.47683279100005, -73.63657545499996 45.47679665700008, -73.63800731599997 45.476743860000056, -73.63935426599994 45.47671089900007, -73.63917682799996 45.47649879000005, -73.63740757799997 45.47571044500006, -73.63296203299996 45.47372706800007, -73.63283849299995 45.47385417300006))"
"38","24660634","24","2466","2466023","V","2440","462","1","462","24462","B","4620102.00","0102.00","24660191","0.0209586183935","1.88064875706E-05","24660634","24660634","46080","39040","103680","38","POLYGON ((-73.63428059999995 45.47217274900004, -73.63406736999997 45.47249308900007, -73.63350704799996 45.47311506400007, -73.63296203299996 45.47372706800007, -73.63740757799997 45.47571044500006, -73.63917682799996 45.47649879000005, -73.63935426599994 45.47671089900007, -73.63956908799997 45.47666989700008, -73.64038597899997 45.47618098200007, -73.64118845999997 45.475658957000064, -73.64206363699998 45.47509742900007, -73.63911556699998 45.473787610000045, -73.63456941699997 45.47179271300007, -73.63428059999995 45.47217274900004))"
"39","24660635","24","2466","2466023","V","2440","462","1","462","24462","B","4620100.01","0100.01","24660196","0.0189639393152","1.16843951707E-05","24660635","24660635","26320","24416","45824","39","POLYGON ((-73.63456941699997 45.47179271300007, -73.63911556699998 45.473787610000045, -73.63970278999994 45.473128528000075, -73.63988671799996 45.47282966800003, -73.63989857999997 45.472068756000056, -73.64001020299997 45.47168056600003, -73.64047089099995 45.471076253000035, -73.63860969499996 45.470355201000075, -73.63823911099996 45.47035563400004, -73.63752114099998 45.47006533800004, -73.63727993699996 45.47009441500006, -73.63651853199997 45.469767198000056, -73.63597319399997 45.47018258000003, -73.63570779099996 45.470483940000065, -73.63754007499995 45.47128750400003, -73.63665022699996 45.47179249900006, -73.63513233299994 45.471137328000054, -73.63456941699997 45.47179271300007))"
"40","24660636","24","2466","2466023","V","2440","462","1","462","24462","B","4620100.01","0100.01","24660196","0.0134190708551","6.57588276415E-06","24660636","24660636","30848","28800","56448","40","POLYGON ((-73.63175144499996 45.47054538900005, -73.63456941699997 45.47179271300007, -73.63513233299994 45.471137328000054, -73.63665022699996 45.47179249900006, -73.63754007499995 45.47128750400003, -73.63570779099996 45.470483940000065, -73.63288420099997 45.469255204000035, -73.63231013799998 45.46990097200006, -73.63175144499996 45.47054538900005))"
"41","24660637","24","2466","2466023","V","2440","462","1","462","24462","B","4620102.00","0102.00","24660191","0.00955034791597","5.01774100249E-06","24660637","24660637","31296","28864","51925","41","POLYGON ((-73.63125993699998 45.471247120000044, -73.63069568799995 45.47186227100008, -73.63123657599994 45.47209762700004, -73.63350704799996 45.47311506400007, -73.63406736999997 45.47249308900007, -73.63428059999995 45.47217274900004, -73.63456941699997 45.47179271300007, -73.63175144499996 45.47054538900005, -73.63125993699998 45.471247120000044))"
"42","24660638","24","2466","2466023","V","2440","462","1","462","24462","B","4620102.00","0102.00","24660191","0.010158420895","5.86943074474E-06","24660638","24660638","43520","37504","89856","42","POLYGON ((-73.63003133899997 45.47260907200007, -73.62936210099997 45.47335557300005, -73.63217311499994 45.47460695900003, -73.63283849299995 45.47385417300006, -73.63296203299996 45.47372706800007, -73.63350704799996 45.47311506400007, -73.63123657599994 45.47209762700004, -73.63069568799995 45.47186227100008, -73.63003133899997 45.47260907200007))"
"43","24660639","24","2466","2466023","V","2440","462","1","462","24462","B","4620102.00","0102.00","24660191","0.00987313806684","5.45339224382E-06","24660639","24660639","36544","32277","84736","43","POLYGON ((-73.62871930199998 45.47406579500006, -73.62812231899994 45.47473380300005, -73.63092483899999 45.475997033000056, -73.63152562999994 45.47533051100004, -73.63217311499994 45.47460695900003, -73.62936210099997 45.47335557300005, -73.62871930199998 45.47406579500006))"
"44","24660640","24","2466","2466023","V","2440","462","1","462","24462","B","4620102.00","0102.00","24660191","0.0107218533803","6.16425530228E-06","24660640","24660640","51328","42197","85333","44","POLYGON ((-73.62552779299995 45.47263304900008, -73.62491137199999 45.47328816000004, -73.62812231899994 45.47473380300005, -73.62871930199998 45.47406579500006, -73.62936210099997 45.47335557300005, -73.62617175499997 45.47193053500007, -73.62552779299995 45.47263304900008))"
"45","24660641","24","2466","2466023","V","2440","462","1","462","24462","B","4620105.00","0105.00","24660186","0.0103061327539","5.48157387943E-06","24660641","24660641","47232","38656","86528","45","POLYGON ((-73.62463616399998 45.47360513900003, -73.62433095499995 45.473913648000064, -73.62381645299996 45.47450109500005, -73.62702232999999 45.475942976000056, -73.62755948899996 45.47537095900003, -73.62784544499993 45.47503922400006, -73.62812231899994 45.47473380300005, -73.62491137199999 45.47328816000004, -73.62463616399998 45.47360513900003))"
"46","24660642","24","2466","2466023","V","2440","462","1","462","24462","B","4620105.00","0105.00","24660186","0.0102392800086","5.35579878696E-06","24660642","24660642","55936","46080","109824","46","POLYGON ((-73.62327861399996 45.47508581300008, -73.62273825699998 45.47568133500005, -73.62595053099994 45.47713202500006, -73.62649160399997 45.476526653000064, -73.62702232999999 45.475942976000056, -73.62381645299996 45.47450109500005, -73.62327861399996 45.47508581300008))"
"47","24660643","24","2466","2466023","V","2440","462","1","462","24462","B","4620105.00","0105.00","24660186","0.0102681410014","5.42292240016E-06","24660643","24660643","42112","36928","74752","47","POLYGON ((-73.62220072399998 45.476288614000055, -73.62167572499999 45.47687840200007, -73.62435255999998 45.47811012600005, -73.62487236699997 45.478347480000025, -73.62540835799996 45.477730939000026, -73.62595053099994 45.47713202500006, -73.62273825699998 45.47568133500005, -73.62220072399998 45.476288614000055))"
"48","24660644","24","2466","2466023","V","2440","462","1","462","24462","B","4620106.00","0106.00","24660179","0.0160809193716","7.79044137987E-06","24660644","24660644","47872","39808","88320","48","POLYGON ((-73.61776765599996 45.47683257500006, -73.61802963899999 45.47700030200008, -73.61829367899998 45.47716742500006, -73.61862349299997 45.47742981000005, -73.61889523199994 45.47766530100006, -73.61890655299999 45.47767562400003, -73.61917596699993 45.47794432200004, -73.61969421199996 45.47854030700006, -73.61990747699997 45.47878433100004, -73.62002530899997 45.47866193300007, -73.62011750199997 45.47856621500006, -73.62023965499998 45.478439327000046, -73.62031718799994 45.47835852000003, -73.62059961599994 45.47806465700006, -73.62113693299995 45.47747465000003, -73.62385753799998 45.478698362000046, -73.62435255999998 45.47811012600005, -73.62167572499999 45.47687840200007, -73.62079955499996 45.47650164200007, -73.61995980599994 45.47611260300005, -73.61908959599998 45.475723118000076, -73.61823076699994 45.47664653500004, -73.61816348999997 45.476764004000074, -73.61808587999997 45.47682673300005, -73.61804289599996 45.47682998300007, -73.61802525299998 45.47683133700008, -73.61797007499996 45.476817667000034, -73.61789551399994 45.476776210000025, -73.61776765599996 45.47683257500006))"
"49","24660645","24","2466","2466023","V","2440","462","1","462","24462","B","4620106.00","0106.00","24660179","0.0148998919859","8.98991851078E-06","24660645","24660645","41984","36224","59264","49","POLYGON ((-73.62059961599994 45.47806465700006, -73.62031718799994 45.47835852000003, -73.62023965499998 45.478439327000046, -73.62011750199997 45.47856621500006, -73.62002530899997 45.47866193300007, -73.61990747699997 45.47878433100004, -73.62013132299995 45.47904045200005, -73.62047979599998 45.47939765700005, -73.62057566799996 45.479486042000076, -73.62078178299998 45.479675986000075, -73.62105026899997 45.479885815000046, -73.62147384499997 45.48018155700004, -73.62170734599994 45.48032392600004, -73.62206973399998 45.48052527700003, -73.62239738699998 45.48068586000005, -73.62260591799998 45.48078449600007, -73.62269882699997 45.48067936500007, -73.62280063199995 45.480564120000054, -73.62291664799994 45.48043619200007, -73.62346662899995 45.479829202000076, -73.62375368999994 45.47959693800004, -73.62392998199994 45.47949817700004, -73.62424289199998 45.47935249000005, -73.62450161799995 45.479251532000035, -73.62475093499995 45.47916684000006, -73.62507552299996 45.47908477400006, -73.62579945899995 45.47897166000007, -73.62603428999995 45.47897298700008, -73.62597982899996 45.478865030000065, -73.62533064699994 45.47855498300004, -73.62487236699997 45.478347480000025, -73.62435255999998 45.47811012600005, -73.62385753799998 45.478698362000046, -73.62113693299995 45.47747465000003, -73.62059961599994 45.47806465700006))"
"50","24660646","24","2466","2466023","V","2440","462","1","462","24462","B","4620107.00","0107.00","24660179","0.0223727494891","1.00298144625E-05","24660646","24660646","32896","29120","56448","50","POLYGON ((-73.61439790199995 45.475039002000074, -73.61424851699996 45.475205376000076, -73.61392049399996 45.47556249500008, -73.61389380299994 45.47559552800004, -73.61374206299996 45.475773322000066, -73.61326560299995 45.47631697300005, -73.61531961899993 45.47724829600003, -73.61788106599994 45.47840042300004, -73.61872095299998 45.478776149000055, -73.61898591599999 45.47889868100003, -73.61956842799998 45.47913649000003, -73.62089528599995 45.48008750300005, -73.62157944099994 45.480470798000056, -73.62213677699998 45.48072986900007, -73.62251015999993 45.480892839000035, -73.62260591799998 45.48078449600007, -73.62239738699998 45.48068586000005, -73.62206973399998 45.48052527700003, -73.62170734599994 45.48032392600004, -73.62147384499997 45.48018155700004, -73.62105026899997 45.479885815000046, -73.62078178299998 45.479675986000075, -73.62057566799996 45.479486042000076, -73.62047979599998 45.47939765700005, -73.62013132299995 45.47904045200005, -73.61990747699997 45.47878433100004, -73.61969421199996 45.47854030700006, -73.61917596699993 45.47794432200004, -73.61890655299999 45.47767562400003, -73.61889523199994 45.47766530100006, -73.61862349299997 45.47742981000005, -73.61829367899998 45.47716742500006, -73.61802963899999 45.47700030200008, -73.61776765599996 45.47683257500006, -73.61760779999997 45.476730244000066, -73.61673961399998 45.476256111000055, -73.61639500199993 45.47604685600004, -73.61605997499998 45.47584339100007, -73.61559315499994 45.475583363000055, -73.61516154599997 45.47534891200007, -73.61461114499997 45.47506806700005, -73.61444354099996 45.47498817300004, -73.61439790199995 45.475039002000074))"
"51","24660649","24","2466","2466023","V","2440","462","1","462","24462","B","4620108.00","0108.00","24660179","0.015974975693","9.66180610539E-06","24660649","24660649","52960","42726","118912","51","POLYGON ((-73.61475880699999 45.48032475900004, -73.61489658799997 45.48017632500006, -73.61538168699997 45.479653719000055, -73.61367257499995 45.478886061000026, -73.61404670499996 45.478588724000076, -73.61435231299998 45.47830808100008, -73.61484934299995 45.47777346600003, -73.61531961899993 45.47724829600003, -73.61326560299995 45.47631697300005, -73.61276283099994 45.47683662800006, -73.61221146399998 45.477362854000035, -73.61159001799996 45.47793620900006, -73.61078746899994 45.47855597500006, -73.61041717999996 45.47882101600004, -73.61254471999996 45.47977545600003, -73.61261641499993 45.47972229900006, -73.61289989999995 45.479512234000026, -73.61475880699999 45.48032475900004))"
"52","24660650","24","2466","2466023","V","2440","462","1","462","24462","B","4620108.00","0108.00","24660179","0.0314780135881","3.25728394458E-05","24660650","24660650","43680","38374","77056","52","POLYGON ((-73.61308351499997 45.480021108000074, -73.61340475899993 45.48016756800007, -73.61383779699997 45.48036498600004, -73.61407363699993 45.480472485000064, -73.61382735399997 45.480765476000045, -73.61358951299997 45.481048444000066, -73.61317219599994 45.48154493700008, -73.61240792299998 45.48271082600007, -73.61288380399998 45.48294127500003, -73.61502817699994 45.48389425900007, -73.61524659999998 45.483804331000044, -73.61600978099995 45.483490062000044, -73.61645069399998 45.483440795000035, -73.61676487199998 45.48340569800007, -73.61731072199996 45.48345739100006, -73.61806271099994 45.483528603000025, -73.61879072799996 45.48346571900004, -73.61881386699997 45.483463709000034, -73.61952482799995 45.48322256900008, -73.62045691599997 45.48261674300005, -73.62195291099994 45.48155012500007, -73.62219111699994 45.481322086000034, -73.62236732799994 45.48115336800004, -73.62241376999998 45.48102470600003, -73.62251015999993 45.480892839000035, -73.62213677699998 45.48072986900007, -73.62157944099994 45.480470798000056, -73.62089528599995 45.48008750300005, -73.61956842799998 45.47913649000003, -73.61898591599999 45.47889868100003, -73.61877844699995 45.47912876000004, -73.61851888999996 45.47941654400006, -73.61801981599996 45.47995701100007, -73.61435231299998 45.47830808100008, -73.61404670499996 45.478588724000076, -73.61367257499995 45.478886061000026, -73.61538168699997 45.479653719000055, -73.61489658799997 45.48017632500006, -73.61475880699999 45.48032475900004, -73.61289989999995 45.479512234000026, -73.61261641499993 45.47972229900006, -73.61254471999996 45.47977545600003, -73.61308351499997 45.480021108000074))"
